datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-08-20 13:00:00,2,0,0,1,0.21,0.2248,4,38.6303,101,283,384
2011-08-20 14:00:00,2,0,0,1,0.72,0.7668,83,43.8207,200,628,828
2011-08-20 15:00:00,2,0,0,1,0.2,0.1557,59,42.3107,244,158,402
2011-08-20 16:00:00,2,0,0,2,0.54,0.4991,80,20.2076,363,647,1010
2011-08-20 17:00:00,2,0,0,2,0.86,0.8664,22,46.9612,143,855,998
2011-08-20 18:00:00,2,0,0,3,0.84,0.8898,96,2.1725,361,737,1098
2011-08-20 19:00:00,2,0,0,3,0.23,0.2088,59,1.5946,195,582,777
2011-08-20 20:00:00,2,0,0,3,0.9,0.9036,39,53.5422,171,369,540
2011-08-20 21:00:00,2,0,0,1,0.99,0.9604,75,49.0821,220,354,574
2011-08-20 22:00:00,2,0,0,1,0.97,0.973,56,22.5478,174,695,869
2011-08-20 23:00:00,2,0,0,2,0.89,0.8583,58,47.211,313,157,470
2011-08-21 00:00:00,2,0,0,1,0.08,0.0477,27,36.4042,216,611,827
2011-08-21 01:00:00,2,0,0,1,0.63,0.6139,4,9.5216,327,724,1051
2011-08-21 02:00:00,2,0,0,1,0.45,0.494,85,25.5439,94,687,781
2011-08-21 03:00:00,2,0,0,1,0.29,0.3059,1,3.5459,191,781,972
2011-08-21 04:00:00,2,0,0,1,0.33,0.3172,40,18.7561,91,715,806
2011-08-21 05:00:00,2,0,0,2,0.94,0.9539,65,11.591,3,544,547
2011-08-21 06:00:00,2,0,0,3,0.95,0.9199,32,45.9991,189,245,434
2011-08-21 07:00:00,2,0,0,2,0.12,0.1337,68,41.2923,189,429,618
2011-08-21 08:00:00,2,0,0,1,0.22,0.262,87,3.4204,169,127,296
2011-08-21 09:00:00,2,0,0,1,0.92,0.9637,82,30.1248,323,121,444
2011-08-21 10:00:00,2,0,0,1,0.62,0.6286,37,40.6542,319,109,428
2011-08-21 11:00:00,2,0,0,1,0.71,0.748,28,34.9029,237,80,317
2011-08-21 12:00:00,2,0,0,1,0.36,0.3487,71,3.0228,227,544,771
2011-08-21 13:00:00,2,0,0,1,0.26,0.2986,49,11.0519,168,165,333
2011-08-21 14:00:00,2,0,0,3,0.46,0.4434,67,21.5254,156,61,217
2011-08-21 15:00:00,2,0,0,1,0.35,0.3703,70,7.1677,357,760,1117
2011-08-21 16:00:00,2,0,0,1,0.95,0.9919,88,8.2021,57,667,724
2011-08-21 17:00:00,2,0,0,1,0.18,0.1865,57,21.634,352,681,1033
2011-08-21 18:00:00,2,0,0,3,0.99,0.9675,1,27.4728,321,444,765
2011-08-21 19:00:00,2,0,0,1,0.91,0.9298,6,3.7445,194,351,545
2011-08-21 20:00:00,2,0,0,1,0.58,0.5413,71,40.8604,231,78,309
2011-08-21 21:00:00,2,0,0,1,0.36,0.3446,62,30.41,82,825,907
2011-08-21 22:00:00,2,0,0,1,0.73,0.7696,46,53.8266,106,24,130
2011-08-21 23:00:00,2,0,0,2,0.49,0.5137,28,15.7129,253,739,992
2011-08-22 00:00:00,2,0,1,1,0.39,0.3455,60,14.6027,76,342,418
2011-08-22 01:00:00,2,0,1,1,0.35,0.3574,84,19.0012,47,481,528
2011-08-22 02:00:00,2,0,1,2,0.1,0.0748,84,30.4673,141,715,856
2011-08-22 03:00:00,2,0,1,1,0.45,0.4014,88,17.1036,161,501,662
2011-08-22 04:00:00,2,0,1,1,0.26,0.2367,30,16.9973,316,518,834
2011-08-22 05:00:00,2,0,1,2,0.04,0.0674,90,48.1326,196,761,957
2011-08-22 06:00:00,2,0,1,1,0.25,0.2402,32,5.4408,172,671,843
2011-08-22 07:00:00,2,0,1,3,0.25,0.2266,38,27.9898,3,446,449
2011-08-22 08:00:00,2,0,1,2,0.32,0.3699,13,42.2357,175,23,198
2011-08-22 09:00:00,2,0,1,1,0.95,0.9577,33,53.5818,233,278,511
2011-08-22 10:00:00,2,0,1,1,0.9,0.8722,30,49.3746,105,422,527
2011-08-22 11:00:00,2,0,1,1,0.05,0.0203,47,11.8821,199,225,424
2011-08-22 12:00:00,2,0,1,1,0.25,0.2103,69,25.7966,136,735,871
2011-08-22 13:00:00,2,0,1,1,0.45,0.4612,25,32.5602,306,827,1133
2011-08-22 14:00:00,2,0,1,1,0.29,0.3279,92,18.195,126,140,266
2011-08-22 15:00:00,2,0,1,1,0.41,0.446,51,17.8272,120,31,151
2011-08-22 16:00:00,2,0,1,1,0.83,0.874,31,10.372,25,202,227
2011-08-22 17:00:00,2,0,1,1,0.58,0.5323,4,2.8227,134,879,1013
2011-08-22 18:00:00,2,0,1,1,0.43,0.4361,51,43.6056,34,495,529
2011-08-22 19:00:00,2,0,1,1,0.5,0.5417,60,25.0829,76,583,659
2011-08-22 20:00:00,2,0,1,2,0.29,0.33,18,48.8218,290,829,1119
2011-08-22 21:00:00,2,0,1,1,0.23,0.2071,72,10.7499,32,287,319
2011-08-22 22:00:00,2,0,1,1,0.23,0.2302,16,20.7948,145,465,610
2011-08-22 23:00:00,2,0,1,2,0.8,0.7596,37,19.8993,207,82,289
2011-08-23 00:00:00,2,0,1,1,0.21,0.1874,64,33.8991,362,593,955
2011-08-23 01:00:00,2,0,1,2,0.91,0.9592,76,27.3294,78,101,179
2011-08-23 02:00:00,2,0,1,1,0.46,0.4685,20,34.0114,56,616,672
2011-08-23 03:00:00,2,0,1,2,0.54,0.5899,13,19.8627,155,720,875
2011-08-23 04:00:00,2,0,1,1,0.62,0.5717,82,52.7235,336,298,634
2011-08-23 05:00:00,2,0,1,1,0.32,0.3671,52,52.2631,283,802,1085
2011-08-23 06:00:00,2,0,1,2,0.9,0.8854,13,43.571,50,328,378
2011-08-23 07:00:00,2,0,1,1,0.62,0.5783,71,55.7604,15,302,317
2011-08-23 08:00:00,2,0,1,1,0.9,0.859,62,11.6816,210,868,1078
2011-08-23 09:00:00,2,0,1,1,0.52,0.5044,24,24.2267,235,122,357
2011-08-23 10:00:00,2,0,1,1,0.06,0.0574,17,35.362,189,564,753
2011-08-23 11:00:00,2,0,1,1,0.05,0.0085,76,21.8179,61,334,395
2011-08-23 12:00:00,2,1,0,1,0.32,0.3552,87,12.7588,18,853,871
2011-08-23 13:00:00,2,0,1,1,0.85,0.8486,55,2.4217,64,160,224
2011-08-23 14:00:00,2,0,1,1,0.28,0.2665,8,52.9517,56,288,344
2011-08-23 15:00:00,2,0,1,1,0.49,0.4922,89,12.9095,227,507,734
2011-08-23 16:00:00,2,0,1,1,0.22,0.2188,22,26.393,111,310,421
2011-08-23 17:00:00,2,0,1,1,0.76,0.7203,97,1.2431,269,410,679
2011-08-23 18:00:00,2,0,1,4,0.68,0.635,12,30.1162,324,621,945
2011-08-23 19:00:00,2,0,1,1,0.9,0.9179,38,46.8882,203,799,1002
2011-08-23 20:00:00,2,0,1,2,0.37,0.3688,13,25.6514,150,800,950
2011-08-23 21:00:00,2,0,1,1,0.99,0.9425,60,51.0502,319,608,927
2011-08-23 22:00:00,2,0,1,1,0.88,0.8967,92,11.9819,163,343,506
2011-08-23 23:00:00,2,0,1,1,0.46,0.4806,90,11.3483,327,883,1210
2011-08-24 00:00:00,2,0,1,1,0.86,0.907,85,33.5216,150,645,795
2011-08-24 01:00:00,2,0,1,3,0.44,0.453,40,45.3719,40,456,496
2011-08-24 02:00:00,2,0,1,1,0.79,0.7675,20,0.2734,51,86,137
2011-08-24 03:00:00,2,0,1,1,0.37,0.3439,61,14.205,185,391,576
2011-08-24 04:00:00,2,0,1,1,0.27,0.2657,42,13.918,348,447,795
2011-08-24 05:00:00,2,0,1,1,0.74,0.6992,24,28.6655,212,529,741
2011-08-24 06:00:00,2,0,1,2,0.97,0.9696,28,34.5525,165,417,582
2011-08-24 07:00:00,2,0,1,1,0.73,0.7128,21,30.3915,87,199,286
2011-08-24 08:00:00,2,0,1,1,0.98,1.013,76,13.6706,350,568,918
2011-08-24 09:00:00,2,0,1,1,0.92,0.9395,91,48.7658,21,265,286
2011-08-24 10:00:00,2,0,1,1,0.44,0.4157,12,43.3627,110,546,656
2011-08-24 11:00:00,2,0,1,1,0.51,0.5079,85,35.6043,265,847,1112
2011-08-24 12:00:00,2,0,1,1,0.21,0.2317,45,20.8349,113,249,362
2011-08-24 13:00:00,2,0,1,1,0.45,0.4173,90,18.3732,167,87,254
2011-08-24 14:00:00,2,0,1,1,0.77,0.8169,93,41.5479,182,394,576
2011-08-24 15:00:00,2,0,1,1,0.53,0.4892,57,6.8905,91,388,479
2011-08-24 16:00:00,2,0,1,1,0.97,1.0153,27,1.8955,284,279,563
2011-08-24 17:00:00,2,0,1,2,0.13,0.0817,40,54.2034,318,291,609
2011-08-24 18:00:00,2,0,1,1,0.52,0.5183,40,53.1655,282,708,990
2011-08-24 19:00:00,2,0,1,1,0.54,0.5188,19,52.7958,208,505,713
2011-08-24 20:00:00,2,0,1,3,0.17,0.2168,98,30.6619,227,755,982
2011-08-24 21:00:00,2,0,1,2,0.8,0.8356,50,5.4179,218,229,447
2011-08-24 22:00:00,2,0,1,1,0.82,0.8603,7,28.0107,356,157,513
2011-08-24 23:00:00,2,0,1,2,0.9,0.8992,49,20.1633,296,116,412
2011-08-25 00:00:00,2,0,1,1,0.94,0.9006,31,32.4336,346,202,548
2011-08-25 01:00:00,2,0,1,2,0.75,0.7247,42,50.3825,81,622,703
2011-08-25 02:00:00,2,0,1,1,0.84,0.8431,60,26.1587,135,793,928
2011-08-25 03:00:00,2,0,1,1,0.09,0.0789,84,45.7638,123,678,801
2011-08-25 04:00:00,2,0,1,1,0.4,0.3828,85,27.4579,149,834,983
2011-08-25 05:00:00,2,0,1,2,0.3,0.2803,87,53.2835,172,615,787
2011-08-25 06:00:00,2,0,1,2,0.8,0.7734,84,26.4176,22,753,775
2011-08-25 07:00:00,2,0,1,1,0.32,0.3238,43,39.8293,205,676,881
2011-08-25 08:00:00,2,0,1,1,0.51,0.5288,35,25.615,108,744,852
2011-08-25 09:00:00,2,0,1,2,0.44,0.4591,67,22.5654,79,716,795
2011-08-25 10:00:00,2,0,1,1,0.76,0.7145,10,41.9248,341,397,738
2011-08-25 11:00:00,2,0,1,2,0.59,0.5427,7,41.7249,32,89,121
2011-08-25 12:00:00,2,0,1,1,0.41,0.3687,3,12.1659,272,314,586
2011-08-25 13:00:00,2,0,1,1,0.15,0.1018,73,22.9217,191,329,520
2011-08-25 14:00:00,2,0,1,1,0.18,0.174,11,0.4802,14,662,676
2011-08-25 15:00:00,2,1,0,1,0.73,0.6854,96,1.032,235,323,558
2011-08-25 16:00:00,2,0,1,1,0.05,0.0436,36,8.1157,354,716,1070
2011-08-25 17:00:00,2,0,1,2,0.45,0.4337,64,42.7217,314,414,728
2011-08-25 18:00:00,2,0,1,1,0.74,0.6959,80,4.2211,240,465,705
2011-08-25 19:00:00,2,0,1,4,0.38,0.3385,13,52.6737,28,424,452
2011-08-25 20:00:00,2,0,1,3,0.66,0.6872,97,10.839,89,33,122
2011-08-25 21:00:00,2,0,1,1,0.77,0.7924,39,49.6392,22,845,867
2011-08-25 22:00:00,2,0,1,3,0.88,0.8586,90,53.2252,309,88,397
2011-08-25 23:00:00,2,0,1,1,0.24,0.203,23,23.9347,95,472,567
2011-08-26 00:00:00,2,0,1,1,0.71,0.6956,81,29.2726,109,193,302
2011-08-26 01:00:00,2,0,1,1,0.57,0.5684,62,17.9588,106,337,443
2011-08-26 02:00:00,2,0,1,2,0.47,0.4717,15,50.375,184,849,1033
2011-08-26 03:00:00,2,0,1,3,0.43,0.3825,50,28.5568,132,873,1005
2011-08-26 04:00:00,2,0,1,2,0.88,0.8901,15,54.9671,50,470,520
2011-08-26 05:00:00,2,0,1,1,0.2,0.213,57,54.2609,242,852,1094
2011-08-26 06:00:00,2,0,1,1,0.78,0.7943,34,53.3211,207,256,463
2011-08-26 07:00:00,2,0,1,1,0.1,0.1126,67,19.9505,323,637,960
2011-08-26 08:00:00,2,0,1,1,0.56,0.6057,97,4.6122,164,759,923
2011-08-26 09:00:00,2,0,1,1,0.18,0.201,32,37.4699,307,284,591
2011-08-26 10:00:00,2,0,1,1,0.47,0.4517,86,48.9098,141,696,837
2011-08-26 11:00:00,2,0,1,2,0.49,0.5212,73,19.8552,327,190,517
2011-08-26 12:00:00,2,0,1,3,0.74,0.7332,56,53.9125,195,479,674
2011-08-26 13:00:00,2,0,1,1,0.22,0.176,74,51.0019,48,374,422
2011-08-26 14:00:00,2,0,1,1,0.31,0.3249,67,35.2596,124,547,671
2011-08-26 15:00:00,2,0,1,1,0.51,0.4982,91,6.5356,39,460,499
2011-08-26 16:00:00,2,0,1,2,0.76,0.803,11,49.9855,263,560,823
2011-08-26 17:00:00,2,0,1,2,0.55,0.5342,16,6.8773,76,697,773
2011-08-26 18:00:00,2,0,1,2,0.8,0.7545,68,29.2876,43,477,520
2011-08-26 19:00:00,2,0,1,3,0.66,0.7047,95,1.0771,343,869,1212
2011-08-26 20:00:00,2,0,1,2,0.92,0.9532,1,8.6565,99,250,349
2011-08-26 21:00:00,2,0,1,1,0.68,0.7279,76,31.569,146,472,618
2011-08-26 22:00:00,2,0,1,1,0.36,0.3281,84,0.0846,102,300,402
2011-08-26 23:00:00,2,0,1,3,0.12,0.0721,12,8.4774,145,881,1026
2011-08-27 00:00:00,2,0,0,1,0.71,0.7551,31,12.3587,303,756,1059
2011-08-27 01:00:00,2,0,0,2,0.98,1.0042,40,2.3941,17,461,478
2011-08-27 02:00:00,2,0,0,1,0.5,0.5357,19,32.4617,152,161,313
2011-08-27 03:00:00,2,0,0,1,0.15,0.1004,58,42.7794,88,21,109
2011-08-27 04:00:00,2,0,0,1,0.33,0.3457,0,2.1023,26,320,346
2011-08-27 05:00:00,2,0,0,1,0.42,0.4411,46,23.3105,197,829,1026
2011-08-27 06:00:00,2,0,0,2,0.15,0.1343,46,30.3928,340,498,838
2011-08-27 07:00:00,2,0,0,1,0.35,0.3473,86,29.2506,45,122,167
2011-08-27 08:00:00,2,0,0,1,0.8,0.7633,76,27.1552,112,563,675
2011-08-27 09:00:00,2,0,0,1,0.33,0.288,4,5.3512,159,598,757
2011-08-27 10:00:00,2,0,0,2,1.0,1.0311,98,13.9342,157,537,694
2011-08-27 11:00:00,2,0,0,1,0.31,0.3422,3,51.9538,211,84,295
2011-08-27 12:00:00,2,0,0,1,0.12,0.093,92,10.2588,52,580,632
2011-08-27 13:00:00,2,0,0,1,0.79,0.8217,65,43.9118,297,5,302
2011-08-27 14:00:00,2,0,0,1,0.14,0.1264,47,8.2323,126,875,1001
2011-08-27 15:00:00,2,0,0,2,0.07,0.0489,53,41.5206,66,185,251
2011-08-27 16:00:00,2,0,0,2,0.41,0.4392,2,38.0145,287,595,882
2011-08-27 17:00:00,2,0,0,2,0.9,0.9207,21,55.5635,14,675,689
2011-08-27 18:00:00,2,1,0,1,0.58,0.5935,77,8.6092,86,557,643
2011-08-27 19:00:00,2,0,0,1,0.92,0.9496,76,15.4549,216,660,876
2011-08-27 20:00:00,2,1,0,1,0.88,0.9163,1,47.1898,145,182,327
2011-08-27 21:00:00,2,0,0,1,0.09,0.1349,54,31.1952,78,810,888
2011-08-27 22:00:00,2,0,0,1,0.07,0.0824,72,18.4547,343,269,612
2011-08-27 23:00:00,2,0,0,1,0.31,0.2691,15,8.4274,44,743,787
2011-08-28 00:00:00,2,0,0,1,0.89,0.8754,11,31.2212,168,792,960
2011-08-28 01:00:00,2,0,0,1,0.51,0.4732,55,27.0267,97,464,561
2011-08-28 02:00:00,2,0,0,1,0.96,0.9222,49,13.7996,288,238,526
2011-08-28 03:00:00,2,0,0,1,0.31,0.3589,65,35.211,25,422,447
2011-08-28 04:00:00,2,0,0,2,0.46,0.4285,96,38.2272,267,230,497
2011-08-28 05:00:00,2,0,0,1,0.05,0.0738,84,31.0387,54,841,895
2011-08-28 06:00:00,2,0,0,1,0.88,0.9082,78,37.2841,219,581,800
2011-08-28 07:00:00,2,0,0,2,0.18,0.1791,77,14.3118,218,692,910
2011-08-28 08:00:00,2,0,0,1,0.99,0.9405,10,50.656,209,651,860
2011-08-28 09:00:00,2,0,0,2,0.32,0.3428,17,2.9673,326,824,1150
2011-08-28 10:00:00,2,0,0,1,0.95,0.9952,50,9.5419,279,484,763
2011-08-28 11:00:00,2,0,0,1,0.68,0.707,88,12.4603,350,731,1081
2011-08-28 12:00:00,2,0,0,1,0.58,0.5829,71,53.3879,266,675,941
2011-08-28 13:00:00,2,0,0,2,0.14,0.1488,65,16.0573,71,576,647
2011-08-28 14:00:00,2,0,0,1,0.12,0.0858,83,52.1832,68,677,745
2011-08-28 15:00:00,2,0,0,3,0.28,0.3183,56,26.7038,79,286,365
2011-08-28 16:00:00,2,0,0,1,0.37,0.3797,25,40.2057,151,626,777
2011-08-28 17:00:00,2,0,0,2,0.62,0.5948,73,15.5595,335,528,863
2011-08-28 18:00:00,2,0,0,1,0.18,0.14,71,39.3816,324,213,537
2011-08-28 19:00:00,2,0,0,2,0.7,0.6768,93,48.7399,48,673,721
2011-08-28 20:00:00,2,0,0,1,0.07,0.0966,5,32.3248,362,174,536
2011-08-28 21:00:00,2,0,0,1,0.87,0.9155,97,51.1186,177,563,740
2011-08-28 22:00:00,2,0,0,1,0.88,0.8533,55,21.7775,81,170,251
2011-08-28 23:00:00,2,0,0,1,0.9,0.881,46,34.7319,128,28,156
2011-08-29 00:00:00,2,0,1,1,0.44,0.4705,79,15.593,323,405,728
2011-08-29 01:00:00,2,0,1,1,0.15,0.1729,18,8.3135,229,482,711
2011-08-29 02:00:00,2,0,1,1,0.52,0.4824,2,9.0844,21,749,770
2011-08-29 03:00:00,2,0,1,1,0.76,0.8011,12,24.866,321,763,1084
2011-08-29 04:00:00,2,0,1,1,0.28,0.2534,81,52.4884,232,317,549
2011-08-29 05:00:00,2,0,1,1,0.67,0.6968,40,16.6423,67,207,274
2011-08-29 06:00:00,2,0,1,2,0.04,0.0551,40,5.2413,133,418,551
2011-08-29 07:00:00,2,0,1,1,0.82,0.8168,6,25.0055,217,822,1039
2011-08-29 08:00:00,2,0,1,1,0.23,0.1887,21,7.9676,12,457,469
2011-08-29 09:00:00,2,0,1,2,0.91,0.9493,30,11.7685,267,427,694
2011-08-29 10:00:00,2,0,1,2,0.55,0.553,82,51.0504,324,517,841
2011-08-29 11:00:00,2,0,1,1,0.39,0.3513,18,35.9913,354,786,1140
2011-08-29 12:00:00,2,0,1,1,0.74,0.7377,46,29.1382,306,267,573
2011-08-29 13:00:00,2,0,1,2,0.33,0.2904,14,12.5806,180,794,974
2011-08-29 14:00:00,2,0,1,2,0.72,0.7074,71,5.2323,123,416,539
2011-08-29 15:00:00,2,0,1,1,0.33,0.2918,92,52.7672,294,729,1023
2011-08-29 16:00:00,2,0,1,1,0.85,0.8262,55,29.9996,27,491,518
2011-08-29 17:00:00,2,0,1,1,0.98,1.0111,49,7.2835,213,548,761
2011-08-29 18:00:00,2,0,1,2,0.66,0.6333,16,25.8595,332,855,1187
2011-08-29 19:00:00,2,0,1,1,0.55,0.5638,33,34.4229,319,313,632
2011-08-29 20:00:00,2,0,1,3,0.47,0.443,41,38.5022,364,542,906
2011-08-29 21:00:00,2,0,1,1,0.93,0.9416,84,5.1071,198,174,372
2011-08-29 22:00:00,2,0,1,1,0.45,0.4744,28,39.5471,27,833,860
2011-08-29 23:00:00,2,0,1,1,0.81,0.7703,71,43.4665,255,853,1108
2011-08-30 00:00:00,2,0,1,1,0.02,0.0548,5,20.5863,78,246,324
2011-08-30 01:00:00,2,0,1,1,0.89,0.9314,67,37.4854,281,635,916
2011-08-30 02:00:00,2,0,1,1,0.4,0.3872,23,5.5264,203,639,842
2011-08-30 03:00:00,2,0,1,2,0.29,0.3278,19,55.6643,108,465,573
2011-08-30 04:00:00,2,0,1,3,0.17,0.1316,82,4.0409,37,787,824
2011-08-30 05:00:00,2,0,1,2,0.09,0.0825,80,11.3666,151,488,639
2011-08-30 06:00:00,2,0,1,2,0.88,0.8461,51,42.4935,195,496,691
2011-08-30 07:00:00,2,0,1,1,0.35,0.3961,87,53.7545,309,280,589
2011-08-30 08:00:00,2,0,1,1,0.97,0.9974,90,14.2688,159,458,617
2011-08-30 09:00:00,2,0,1,1,0.43,0.442,22,5.5166,364,483,847
2011-08-30 10:00:00,2,0,1,2,0.95,0.9071,77,7.9139,129,523,652
2011-08-30 11:00:00,2,0,1,2,0.67,0.6366,53,38.2612,228,7,235
2011-08-30 12:00:00,2,0,1,1,0.17,0.1551,74,28.5669,159,603,762
2011-08-30 13:00:00,2,0,1,1,0.32,0.2928,86,49.4585,341,834,1175
2011-08-30 14:00:00,2,0,1,1,0.94,0.9211,7,5.647,292,60,352
2011-08-30 15:00:00,2,0,1,2,0.44,0.4868,11,28.0798,366,871,1237
2011-08-30 16:00:00,2,0,1,2,0.08,0.1102,44,34.3021,198,842,1040
2011-08-30 17:00:00,2,0,1,1,0.35,0.307,56,48.3056,289,723,1012
2011-08-30 18:00:00,2,0,1,1,0.88,0.8356,64,31.009,348,221,569
2011-08-30 19:00:00,2,0,1,1,1.0,0.9546,67,10.2219,84,155,239
2011-08-30 20:00:00,2,0,1,1,0.05,0.0719,3,49.7736,125,883,1008
2011-08-30 21:00:00,2,0,1,1,0.48,0.4814,61,48.4828,186,735,921
2011-08-30 22:00:00,2,0,1,1,0.26,0.2248,76,48.9004,73,654,727
2011-08-30 23:00:00,2,0,1,1,0.98,1.024,30,32.8674,117,55,172
2011-08-31 00:00:00,2,0,1,1,0.4,0.3701,53,53.9461,199,463,662
2011-08-31 01:00:00,2,0,1,2,0.93,0.9522,30,31.1131,46,644,690
2011-08-31 02:00:00,2,0,1,3,0.62,0.6698,31,8.3255,53,643,696
2011-08-31 03:00:00,2,1,0,4,0.89,0.9391,39,22.3706,250,63,313
2011-08-31 04:00:00,2,0,1,1,0.95,0.9619,3,46.1941,149,464,613
2011-08-31 05:00:00,2,0,1,1,0.12,0.0853,6,54.7896,78,397,475
2011-08-31 06:00:00,2,0,1,1,0.22,0.2693,55,46.5313,166,256,422
2011-08-31 07:00:00,2,0,1,4,0.28,0.3027,56,20.3412,78,72,150
2011-08-31 08:00:00,2,0,1,4,0.54,0.5727,45,0.5483,287,30,317
2011-08-31 09:00:00,2,0,1,3,0.26,0.3081,48,9.9791,207,637,844
2011-08-31 10:00:00,2,0,1,1,0.94,0.9103,49,2.0709,319,135,454
2011-08-31 11:00:00,2,0,1,1,0.2,0.1822,48,46.0221,281,701,982
2011-08-31 12:00:00,2,0,1,1,0.19,0.1646,79,17.1649,198,482,680
2011-08-31 13:00:00,2,1,0,1,0.17,0.2191,42,38.9247,267,150,417
2011-08-31 14:00:00,2,0,1,2,0.45,0.4654,64,22.8803,6,448,454
2011-08-31 15:00:00,2,0,1,2,0.06,0.0411,5,15.2783,61,333,394
2011-08-31 16:00:00,2,0,1,1,0.69,0.677,85,29.3759,361,697,1058
2011-08-31 17:00:00,2,0,1,2,0.26,0.2554,29,27.3964,12,557,569
2011-08-31 18:00:00,2,0,1,1,0.93,0.9239,71,46.0912,271,742,1013
2011-08-31 19:00:00,2,0,1,2,0.2,0.1674,66,38.9886,142,486,628
2011-08-31 20:00:00,2,0,1,1,0.1,0.1356,53,17.3839,2,607,609
2011-08-31 21:00:00,2,0,1,1,0.41,0.4372,73,45.1424,291,740,1031
2011-08-31 22:00:00,2,0,1,2,0.26,0.3014,24,33.4932,315,747,1062
2011-08-31 23:00:00,2,0,1,1,0.87,0.8726,41,19.0164,252,219,471
2011-09-01 00:00:00,3,0,1,1,0.53,0.5472,71,45.3875,20,117,137
2011-09-01 01:00:00,3,0,1,1,0.49,0.5154,60,20.7281,242,61,303
2011-09-01 02:00:00,3,0,1,1,0.78,0.7894,37,2.9597,338,675,1013
2011-09-01 03:00:00,3,0,1,1,0.66,0.6804,35,49.2171,75,352,427
2011-09-01 04:00:00,3,0,1,1,0.03,0.0334,40,24.9009,153,602,755
2011-09-01 05:00:00,3,0,1,1,0.69,0.6799,46,18.0639,321,480,801
2011-09-01 06:00:00,3,0,1,1,0.72,0.7683,86,51.1594,311,2,313
2011-09-01 07:00:00,3,0,1,1,0.19,0.1878,30,14.1034,184,787,971
2011-09-01 08:00:00,3,0,1,3,0.72,0.7538,1,54.3293,211,447,658
2011-09-01 09:00:00,3,0,1,1,0.99,0.9998,67,1.5984,156,497,653
2011-09-01 10:00:00,3,0,1,2,0.31,0.2872,33,37.5037,347,866,1213
2011-09-01 11:00:00,3,0,1,1,0.06,0.0213,7,3.3422,161,317,478
2011-09-01 12:00:00,3,0,1,1,0.85,0.8915,55,5.0894,57,13,70
2011-09-01 13:00:00,3,0,1,1,0.22,0.2037,95,53.8029,294,249,543
2011-09-01 14:00:00,3,0,1,2,0.78,0.7595,10,51.5395,130,383,513
2011-09-01 15:00:00,3,0,1,2,0.42,0.4447,86,47.2534,246,168,414
2011-09-01 16:00:00,3,0,1,1,0.91,0.9246,69,38.0218,290,884,1174
2011-09-01 17:00:00,3,0,1,1,0.94,0.9561,73,26.1375,71,449,520
2011-09-01 18:00:00,3,0,1,1,0.41,0.3732,67,37.9741,343,250,593
2011-09-01 19:00:00,3,0,1,1,0.98,0.9548,66,31.2089,29,118,147
2011-09-01 20:00:00,3,0,1,1,0.05,0.0496,11,47.7229,79,771,850
2011-09-01 21:00:00,3,0,1,1,0.58,0.6169,60,41.6351,327,252,579
2011-09-01 22:00:00,3,0,1,1,0.74,0.7325,0,38.1354,292,649,941
2011-09-01 23:00:00,3,0,1,1,0.44,0.4042,77,10.8216,78,582,660
2011-09-02 00:00:00,3,0,1,1,0.67,0.66,91,36.9009,8,838,846
2011-09-02 01:00:00,3,0,1,1,0.32,0.2992,10,27.2421,165,538,703
2011-09-02 02:00:00,3,0,1,1,0.1,0.1495,29,43.5675,156,68,224
2011-09-02 03:00:00,3,0,1,1,0.84,0.8276,1,25.4613,295,423,718
2011-09-02 04:00:00,3,0,1,1,0.31,0.3216,5,27.8771,173,733,906
2011-09-02 05:00:00,3,0,1,1,0.21,0.2175,23,23.2466,220,295,515
2011-09-02 06:00:00,3,0,1,2,0.22,0.187,77,55.1141,173,488,661
2011-09-02 07:00:00,3,0,1,1,0.83,0.793,35,33.2481,91,537,628
2011-09-02 08:00:00,3,0,1,1,0.08,0.0318,1,51.038,77,200,277
2011-09-02 09:00:00,3,0,1,1,0.51,0.4737,66,48.8218,67,290,357
2011-09-02 10:00:00,3,0,1,2,0.21,0.2327,25,42.155,166,645,811
2011-09-02 11:00:00,3,0,1,1,0.66,0.6733,28,28.2524,179,363,542
2011-09-02 12:00:00,3,0,1,1,0.8,0.7784,86,30.1537,161,188,349
2011-09-02 13:00:00,3,0,1,3,0.57,0.5415,49,52.3199,16,763,779
2011-09-02 14:00:00,3,0,1,1,0.62,0.5731,6,12.919,115,402,517
2011-09-02 15:00:00,3,0,1,1,0.63,0.6083,59,43.8922,204,34,238
2011-09-02 16:00:00,3,0,1,2,0.58,0.5636,67,16.6555,189,614,803
2011-09-02 17:00:00,3,0,1,2,0.23,0.2665,78,3.2662,333,153,486
2011-09-02 18:00:00,3,0,1,3,0.66,0.6114,22,22.1139,211,34,245
2011-09-02 19:00:00,3,0,1,4,0.78,0.7564,21,29.2542,278,818,1096
2011-09-02 20:00:00,3,0,1,1,0.83,0.8753,70,7.3845,67,187,254
2011-09-02 21:00:00,3,0,1,1,0.1,0.1352,49,41.8414,311,498,809
2011-09-02 22:00:00,3,0,1,3,0.41,0.4482,81,41.5664,317,322,639
2011-09-02 23:00:00,3,0,1,2,0.38,0.3303,88,40.9177,272,644,916
2011-09-03 00:00:00,3,0,0,1,0.92,0.9062,47,17.9752,154,684,838
